data_hora,timestamp_ms,umidade_solo,temperatura,leitura_ldr,ph,botao_N,botao_P,botao_K,bomba_ligada
2024-09-10 15:56:00,13916000,49.49,27.13,1185,7.54,false,false,false,false
2024-09-10 15:58:00,13918000,62.17,24.16,1009,7.44,false,false,false,false
2024-09-10 16:00:00,13920000,45.82,28.10,1738,7.53,false,false,false,false
2024-09-10 16:02:00,13922000,59.49,30.11,836,7.11,false,false,false,false
2024-09-10 16:04:00,13924000,49.36,28.93,1320,7.48,false,false,true,false
2024-09-10 16:06:00,13926000,52.36,28.65,1384,7.55,false,false,false,false
2024-09-10 16:08:00,13928000,60.46,25.42,1408,6.22,false,false,false,false
2024-09-10 16:10:00,13930000,64.18,29.26,732,5.54,false,false,false,false
2024-09-10 16:12:00,13932000,61.80,25.47,1330,6.11,false,false,false,false
2024-09-10 16:14:00,13934000,63.40,27.82,588,7.51,false,false,false,false
2024-09-10 16:16:00,13936000,60.81,25.27,1477,8.97,true,false,false,true
2024-09-10 16:18:00,13938000,48.28,26.34,1481,7.43,false,false,false,false
2024-09-10 16:20:00,13940000,48.86,28.93,1640,6.52,false,false,false,false
2024-09-10 16:22:00,13942000,51.83,25.99,1044,6.07,false,false,false,false
2024-09-10 16:24:00,13944000,48.57,25.83,608,6.60,false,false,true,false
2024-09-10 16:26:00,13946000,64.54,28.71,892,5.65,false,false,false,false
2024-09-10 16:28:00,13948000,49.37,25.87,710,6.44,false,false,false,false
2024-09-10 16:30:00,13950000,55.66,26.16,968,7.29,false,false,false,false
2024-09-10 16:32:00,13952000,62.21,28.76,634,6.49,false,false,false,false
2024-09-10 16:34:00,13954000,47.03,26.70,1440,7.98,false,false,false,false
2024-09-10 16:36:00,13956000,48.28,25.15,1323,7.20,false,false,false,false
2024-09-10 16:38:00,13958000,58.18,30.41,839,6.00,false,false,false,false
2024-09-10 16:40:00,13960000,62.60,26.45,1675,7.79,false,false,false,false
2024-09-10 16:42:00,13962000,46.55,29.97,1453,8.02,true,false,false,true
2024-09-10 16:44:00,13964000,61.95,25.38,1745,7.19,true,false,false,false
2024-09-10 16:46:00,13966000,55.89,26.80,985,5.84,false,true,false,false
2024-09-10 16:48:00,13968000,64.46,25.18,1652,5.82,false,false,false,false
2024-09-10 16:50:00,13970000,64.08,25.01,608,5.59,false,false,false,false
2024-09-10 16:52:00,13972000,45.26,29.66,1703,6.51,false,false,false,false
2024-09-10 16:54:00,13974000,52.93,28.64,1672,7.40,false,false,false,false
2024-09-10 16:56:00,13976000,63.68,28.90,893,6.62,false,false,false,false
2024-09-10 16:58:00,13978000,64.51,28.36,716,6.35,false,false,false,false
2024-09-10 17:00:00,13980000,56.54,29.84,755,7.74,false,false,false,false
2024-09-10 17:02:00,13982000,60.39,26.03,900,6.76,false,false,false,false
2024-09-10 17:04:00,13984000,46.49,28.39,1377,6.82,false,false,false,false
2024-09-10 17:06:00,13986000,48.40,26.34,1423,7.08,false,false,false,false
2024-09-10 17:08:00,13988000,46.37,31.33,1308,6.16,false,false,false,false
2024-09-10 17:10:00,13990000,64.12,27.21,586,7.18,false,false,false,false
2024-09-10 17:12:00,13992000,50.46,28.77,649,6.50,false,false,false,false
2024-09-10 17:14:00,13994000,65.99,28.11,670,6.24,false,false,false,false
2024-09-10 17:16:00,13996000,56.60,26.81,1338,7.38,false,false,false,false
2024-09-10 17:18:00,13998000,64.86,27.55,854,7.25,false,false,false,false
2024-09-10 17:20:00,14000000,47.32,26.68,1145,7.20,false,false,false,false
2024-09-10 17:22:00,14002000,53.54,30.96,1241,7.52,false,false,true,false
2024-09-10 17:24:00,14004000,64.76,26.69,1021,6.02,false,false,false,false
2024-09-10 17:26:00,14006000,56.36,30.96,1655,7.09,false,false,false,false
2024-09-10 17:28:00,14008000,64.51,28.75,1494,6.80,false,false,false,false
2024-09-10 17:30:00,14010000,48.27,30.77,646,5.86,false,false,false,false
2024-09-10 17:32:00,14012000,52.53,28.39,1043,5.89,false,false,false,false
2024-09-10 17:34:00,14014000,50.78,30.86,801,6.92,false,false,false,false
2024-09-10 17:36:00,14016000,56.42,28.43,623,6.24,false,false,false,false
2024-09-10 17:38:00,14018000,49.75,26.61,1079,6.89,false,false,false,false
2024-09-10 17:40:00,14020000,58.11,30.14,1090,6.73,false,false,false,false
2024-09-10 17:42:00,14022000,50.83,28.01,1690,5.78,false,false,false,false
2024-09-10 17:44:00,14024000,60.47,27.77,1118,7.11,false,false,false,false
2024-09-10 17:46:00,14026000,62.25,28.94,1262,6.96,false,false,false,false
2024-09-10 17:48:00,14028000,46.78,30.37,1738,7.41,true,false,false,false
2024-09-10 17:50:00,14030000,59.75,25.34,867,6.14,false,false,false,false
2024-09-10 17:52:00,14032000,49.34,30.01,1070,6.83,false,false,false,false
2024-09-10 17:54:00,14034000,62.34,27.97,1189,5.73,false,false,false,false
2024-09-10 17:56:00,14036000,60.87,27.69,1089,5.61,false,false,false,false
2024-09-10 17:58:00,14038000,59.45,26.06,1725,8.41,true,false,false,true
2024-09-10 18:00:00,14040000,50.50,27.83,792,5.62,false,false,false,false
2024-09-10 18:02:00,14042000,52.72,27.75,1666,6.00,false,false,false,false
2024-09-10 18:04:00,14044000,57.24,30.22,1717,6.66,false,false,false,false
2024-09-10 18:06:00,14046000,65.98,31.34,1192,7.71,false,false,false,false
2024-09-10 18:08:00,14048000,51.83,29.13,649,6.22,false,false,true,false
2024-09-10 18:10:00,14050000,56.16,27.39,1075,7.70,false,false,true,false
2024-09-10 18:12:00,14052000,50.98,29.01,1293,7.28,false,false,false,false
2024-09-10 18:14:00,14054000,56.01,28.05,921,7.17,false,false,false,false
2024-09-10 18:16:00,14056000,65.95,30.65,810,6.89,false,false,false,false
2024-09-10 18:18:00,14058000,52.27,26.25,590,6.08,false,false,false,false
2024-09-10 18:20:00,14060000,67.33,30.30,1567,7.14,false,false,false,false
2024-09-10 18:22:00,14062000,57.09,28.26,1625,7.94,false,false,false,false
2024-09-10 18:24:00,14064000,51.48,29.13,549,6.77,true,false,false,false
2024-09-10 18:26:00,14066000,57.91,26.46,898,5.51,false,false,false,false
2024-09-10 18:28:00,14068000,50.78,30.97,972,5.20,false,true,false,false
2024-09-10 18:30:00,14070000,58.66,29.34,860,7.53,false,false,false,false
2024-09-10 18:32:00,14072000,48.09,26.18,1427,7.00,false,false,false,false
2024-09-10 18:34:00,14074000,53.59,27.85,1399,7.64,false,false,false,false
2024-09-10 18:36:00,14076000,63.50,27.16,637,7.24,false,false,false,false
2024-09-10 18:38:00,14078000,60.94,29.25,954,7.19,false,false,false,false
2024-09-10 18:40:00,14080000,59.97,28.79,513,5.65,false,false,false,false
2024-09-10 18:42:00,14082000,59.84,28.69,910,7.24,false,false,false,false
2024-09-10 18:44:00,14084000,64.23,28.20,786,5.90,false,false,false,false
2024-09-10 18:46:00,14086000,66.43,27.53,629,6.04,false,false,false,false
2024-09-10 18:48:00,14088000,64.15,30.91,1535,6.61,false,false,false,false
2024-09-10 18:50:00,14090000,63.12,26.84,587,6.82,false,false,false,false
2024-09-10 18:52:00,14092000,52.18,26.75,794,5.89,false,false,false,false
2024-09-10 18:54:00,14094000,55.94,30.28,1508,7.74,false,false,false,false
2024-09-10 18:56:00,14096000,64.45,26.16,544,5.67,false,false,false,false
2024-09-10 18:58:00,14098000,56.36,30.75,1083,7.39,false,false,false,false
2024-09-10 19:00:00,14100000,61.23,28.18,808,5.43,false,true,false,false
2024-09-10 19:02:00,14102000,59.26,31.34,590,6.29,false,true,false,false
2024-09-10 19:04:00,14104000,59.49,32.31,1011,7.57,false,false,false,false
2024-09-10 19:06:00,14106000,57.49,27.18,629,6.16,false,false,false,false
2024-09-10 19:08:00,14108000,65.11,30.21,1675,6.67,false,false,false,false
2024-09-10 19:10:00,14110000,61.19,32.26,1694,5.88,false,false,false,false
2024-09-10 19:12:00,14112000,55.82,31.74,1564,7.37,false,false,false,false
2024-09-10 19:14:00,14114000,63.08,29.53,1095,5.56,false,false,false,false
2024-09-10 19:16:00,14116000,57.12,31.57,1212,6.84,false,false,false,false
2024-09-10 19:18:00,14118000,49.70,32.15,505,7.63,false,false,false,false
2024-09-10 19:20:00,14120000,52.79,28.03,1298,6.85,false,false,false,false
2024-09-10 19:22:00,14122000,52.43,32.53,501,6.97,false,false,false,false
2024-09-10 19:24:00,14124000,49.77,32.51,1348,7.16,false,false,false,false
2024-09-10 19:26:00,14126000,58.56,30.13,530,6.69,false,false,false,false
2024-09-10 19:28:00,14128000,49.45,31.16,1206,7.83,false,false,false,false
2024-09-10 19:30:00,14130000,67.13,27.32,870,7.59,false,false,false,false
2024-09-10 19:32:00,14132000,57.95,28.54,692,7.86,false,false,false,false
2024-09-10 19:34:00,14134000,60.36,31.29,1186,8.05,true,false,false,true
2024-09-10 19:36:00,14136000,49.36,30.58,1497,6.63,false,true,false,false
2024-09-10 19:38:00,14138000,58.59,27.57,1391,5.57,false,false,false,false
2024-09-10 19:40:00,14140000,66.25,28.60,597,6.50,false,false,false,false
2024-09-10 19:42:00,14142000,56.18,30.36,574,6.00,false,false,false,false
2024-09-10 19:44:00,14144000,62.65,31.73,1618,7.65,false,false,false,false
2024-09-10 19:46:00,14146000,61.22,26.95,1593,6.59,false,false,false,false
2024-09-10 19:48:00,14148000,55.00,30.89,954,6.70,false,false,false,false
2024-09-10 19:50:00,14150000,66.94,27.24,1178,7.65,false,false,false,false
2024-09-10 19:52:00,14152000,68.64,29.93,1377,6.05,false,false,false,false
2024-09-10 19:54:00,14154000,59.34,32.21,1162,5.99,false,false,false,false
2024-09-10 19:56:00,14156000,66.98,32.52,1080,6.53,false,false,false,false
2024-09-10 19:58:00,14158000,57.46,32.55,1431,6.80,false,false,false,false
2024-09-10 20:00:00,14160000,66.13,32.61,572,5.95,false,false,false,false
2024-09-10 20:02:00,14162000,62.27,28.13,1604,7.04,false,false,false,false
2024-09-10 20:04:00,14164000,60.06,28.45,530,5.94,false,false,true,false
2024-09-10 20:06:00,14166000,61.71,29.34,727,7.33,false,false,false,false
2024-09-10 20:08:00,14168000,66.01,32.18,1657,5.06,false,true,false,false
2024-09-10 20:10:00,14170000,59.66,28.22,1797,6.82,false,false,false,false
2024-09-10 20:12:00,14172000,62.77,28.42,1513,5.63,false,false,false,false
2024-09-10 20:14:00,14174000,64.93,30.07,1274,6.97,false,false,false,false
2024-09-10 20:16:00,14176000,62.74,27.97,1788,5.76,false,false,false,false
2024-09-10 20:18:00,14178000,62.73,31.58,1660,6.86,true,false,true,false
2024-09-10 20:20:00,14180000,55.93,30.46,900,5.80,false,false,false,false
2024-09-10 20:22:00,14182000,60.24,31.39,1557,7.23,false,false,false,false
2024-09-10 20:24:00,14184000,63.07,32.10,1227,5.69,false,false,false,false
2024-09-10 20:26:00,14186000,59.47,29.83,1374,7.95,false,false,false,false
2024-09-10 20:28:00,14188000,52.29,32.75,1353,6.02,false,false,false,false
2024-09-10 20:30:00,14190000,63.57,31.76,650,7.39,false,false,false,false
2024-09-10 20:32:00,14192000,62.77,31.55,1342,6.23,false,false,false,false
2024-09-10 20:34:00,14194000,51.78,31.68,1308,6.39,false,false,true,false
2024-09-10 20:36:00,14196000,60.79,31.09,979,6.29,false,false,false,false
2024-09-10 20:38:00,14198000,64.08,31.15,1662,7.53,false,false,false,false
2024-09-10 20:40:00,14200000,51.75,30.87,1479,6.26,false,false,false,false
2024-09-10 20:42:00,14202000,50.95,27.75,1734,5.90,false,false,false,false
2024-09-10 20:44:00,14204000,50.26,28.68,1536,7.49,true,false,false,false
2024-09-10 20:46:00,14206000,64.10,30.31,1132,6.26,false,false,false,false
2024-09-10 20:48:00,14208000,68.31,27.92,1758,7.85,false,false,false,false
2024-09-10 20:50:00,14210000,60.65,32.23,1797,5.68,false,false,false,false
2024-09-10 20:52:00,14212000,57.43,28.13,919,5.84,false,false,false,false
2024-09-10 20:54:00,14214000,56.78,31.80,1721,7.57,true,false,false,false
2024-09-10 20:56:00,14216000,67.30,28.08,1367,7.79,false,false,false,false
2024-09-10 20:58:00,14218000,62.79,30.13,1156,7.67,false,false,false,false
2024-09-10 21:00:00,14220000,67.19,29.12,651,6.42,false,false,false,false
2024-09-10 21:02:00,14222000,70.46,33.40,1391,7.47,false,false,false,false
2024-09-10 21:04:00,14224000,53.69,30.29,1529,5.56,false,false,false,false
2024-09-10 21:06:00,14226000,54.35,31.92,843,7.11,true,false,false,false
2024-09-10 21:08:00,14228000,66.95,28.83,964,6.07,false,false,false,false
2024-09-10 21:10:00,14230000,52.08,28.69,702,7.59,false,false,false,false
2024-09-10 21:12:00,14232000,53.24,33.18,1688,7.68,false,false,false,false
2024-09-10 21:14:00,14234000,55.36,32.20,915,6.87,false,true,false,false
2024-09-10 21:16:00,14236000,53.63,29.78,660,7.11,false,false,false,false
2024-09-10 21:18:00,14238000,67.50,28.77,1295,6.96,false,false,false,false
2024-09-10 21:20:00,14240000,63.54,30.41,590,7.52,false,false,false,false
2024-09-10 21:22:00,14242000,67.90,32.90,920,7.16,false,false,false,false
2024-09-10 21:24:00,14244000,68.26,28.66,600,7.97,false,false,false,false
2024-09-10 21:26:00,14246000,59.36,28.60,1027,5.81,false,false,false,false
2024-09-10 21:28:00,14248000,60.01,30.03,997,6.13,false,false,false,false
2024-09-10 21:30:00,14250000,56.67,28.49,1442,5.80,false,false,false,false
2024-09-10 21:32:00,14252000,66.36,30.11,854,6.42,false,false,false,false
2024-09-10 21:34:00,14254000,59.20,31.52,1070,5.98,false,false,false,false
2024-09-10 21:36:00,14256000,55.76,29.17,1194,6.87,false,true,false,false
2024-09-10 21:38:00,14258000,55.06,28.29,688,6.22,false,false,false,false
2024-09-10 21:40:00,14260000,51.38,30.16,893,7.13,false,false,false,false
2024-09-10 21:42:00,14262000,60.32,33.84,1253,5.87,false,false,false,false
2024-09-10 21:44:00,14264000,64.58,31.31,651,7.43,false,false,false,false
2024-09-10 21:46:00,14266000,70.34,30.02,1449,7.43,false,false,false,false
2024-09-10 21:48:00,14268000,65.77,31.46,1593,6.23,false,false,false,false
2024-09-10 21:50:00,14270000,63.22,31.99,1029,6.37,false,false,false,false
2024-09-10 21:52:00,14272000,68.99,29.70,1784,6.90,false,false,false,false
2024-09-10 21:54:00,14274000,55.66,29.00,1107,6.92,false,false,false,false
2024-09-10 21:56:00,14276000,54.19,29.61,1768,6.05,false,false,false,false
2024-09-10 21:58:00,14278000,53.42,31.65,1344,7.05,false,false,false,false
2024-09-10 22:00:00,14280000,67.85,29.19,1352,5.62,false,false,false,false
2024-09-10 22:02:00,14282000,68.94,33.26,1217,6.71,false,false,false,false
2024-09-10 22:04:00,14284000,59.56,30.25,1770,7.62,false,false,false,false
2024-09-10 22:06:00,14286000,61.37,33.42,733,6.73,false,false,false,false
2024-09-10 22:08:00,14288000,58.49,31.89,942,6.25,false,false,false,false
2024-09-10 22:10:00,14290000,72.03,32.73,1299,7.87,false,false,false,false
2024-09-10 22:12:00,14292000,69.24,30.14,1449,6.13,false,false,false,false
2024-09-10 22:14:00,14294000,67.80,34.29,610,5.51,false,false,false,false
2024-09-10 22:16:00,14296000,67.93,29.85,690,6.34,false,false,false,false
2024-09-10 22:18:00,14298000,56.36,31.01,508,5.64,false,false,false,false
2024-09-10 22:20:00,14300000,69.41,34.13,562,7.25,false,false,false,false
2024-09-10 22:22:00,14302000,66.58,33.16,1500,7.83,false,false,false,false
2024-09-10 22:24:00,14304000,64.86,32.08,790,6.86,false,false,false,false
2024-09-10 22:26:00,14306000,68.18,30.21,1284,8.29,false,false,true,true
2024-09-10 22:28:00,14308000,64.07,33.49,1564,7.76,false,false,false,false
2024-09-10 22:30:00,14310000,63.99,31.67,1605,7.72,false,false,false,false
2024-09-10 22:32:00,14312000,68.70,32.22,926,7.57,false,false,false,false
2024-09-10 22:34:00,14314000,56.62,31.46,1672,7.90,false,false,false,false
2024-09-10 22:36:00,14316000,60.20,31.27,1730,5.61,false,false,false,false
2024-09-10 22:38:00,14318000,62.03,32.72,893,8.24,false,false,true,true
2024-09-10 22:40:00,14320000,60.56,33.71,986,5.72,false,false,false,false
2024-09-10 22:42:00,14322000,60.44,30.70,749,5.74,false,false,false,false
2024-09-10 22:44:00,14324000,68.07,33.79,1419,8.76,true,false,false,true
2024-09-10 22:46:00,14326000,59.85,33.77,1350,7.22,false,false,false,false
2024-09-10 22:48:00,14328000,64.81,30.46,1600,7.86,false,false,false,false
2024-09-10 22:50:00,14330000,53.43,31.26,870,7.41,false,false,false,false
2024-09-10 22:52:00,14332000,64.85,34.41,1236,5.92,false,false,false,false
2024-09-10 22:54:00,14334000,58.53,32.09,1203,7.18,false,false,false,false
2024-09-10 22:56:00,14336000,53.85,30.73,1701,5.13,false,true,false,false
2024-09-10 22:58:00,14338000,71.65,33.19,1542,7.65,false,false,false,false
2024-09-10 23:00:00,14340000,72.45,32.62,1443,6.40,false,false,false,false
2024-09-10 23:02:00,14342000,67.11,34.61,848,6.19,false,false,false,false
2024-09-10 23:04:00,14344000,72.00,33.49,1656,7.72,false,false,false,false
2024-09-10 23:06:00,14346000,60.49,30.66,1629,7.65,true,false,false,false
2024-09-10 23:08:00,14348000,69.91,33.78,943,5.72,false,false,false,false
2024-09-10 23:10:00,14350000,63.63,30.86,744,6.48,false,false,false,false
2024-09-10 23:12:00,14352000,70.70,31.53,801,6.53,false,false,false,false
2024-09-10 23:14:00,14354000,57.42,31.06,719,7.71,false,false,false,false
2024-09-10 23:16:00,14356000,58.60,34.34,799,7.14,false,false,false,false
2024-09-10 23:18:00,14358000,71.50,29.39,1654,5.94,false,false,false,false
2024-09-10 23:20:00,14360000,53.90,32.99,1157,6.11,false,false,false,false
2024-09-10 23:22:00,14362000,63.74,32.16,786,8.04,true,false,false,true
2024-09-10 23:24:00,14364000,57.02,32.76,879,6.57,false,false,false,false
2024-09-10 23:26:00,14366000,62.94,32.91,1171,6.40,false,false,false,false
2024-09-10 23:28:00,14368000,71.67,32.63,1408,6.92,false,false,false,false
2024-09-10 23:30:00,14370000,60.13,29.79,741,5.95,false,true,false,false
2024-09-10 23:32:00,14372000,62.56,34.59,665,7.90,false,false,false,false
2024-09-10 23:34:00,14374000,64.42,29.56,1004,6.34,false,false,false,false
2024-09-10 23:36:00,14376000,72.80,33.75,770,7.64,false,false,false,false
2024-09-10 23:38:00,14378000,71.01,34.22,1644,5.74,false,false,false,false
2024-09-10 23:40:00,14380000,54.15,32.01,1191,5.63,false,false,false,false
2024-09-10 23:42:00,14382000,59.03,29.99,614,6.55,false,false,false,false
2024-09-10 23:44:00,14384000,58.52,29.43,1140,6.80,false,false,false,false
2024-09-10 23:46:00,14386000,63.99,34.48,1143,7.47,false,false,false,false
2024-09-10 23:48:00,14388000,57.75,31.57,1046,6.57,false,false,false,false
2024-09-10 23:50:00,14390000,57.85,29.54,914,6.87,false,false,false,false
2024-09-10 23:52:00,14392000,55.50,35.00,1461,7.70,false,false,false,false
2024-09-10 23:54:00,14394000,56.17,33.89,1443,6.76,false,false,false,false
2024-09-10 23:56:00,14396000,69.63,30.96,580,5.78,false,false,false,false
2024-09-10 23:58:00,14398000,65.45,32.60,862,7.44,false,false,false,false
2024-09-11 00:00:00,14400000,42.74,17.17,1554,6.09,false,true,false,false
2024-09-11 00:02:00,14402000,27.33,18.62,925,5.58,false,false,false,true
2024-09-11 00:04:00,14404000,40.70,18.57,520,6.37,false,false,false,false
2024-09-11 00:06:00,14406000,41.33,17.64,1292,6.69,false,false,false,false
2024-09-11 00:08:00,14408000,29.47,19.12,1431,7.78,false,false,false,false
2024-09-11 00:10:00,14410000,35.27,19.70,873,7.05,false,true,false,false
2024-09-11 00:12:00,14412000,31.15,15.64,1216,6.21,false,false,false,false
2024-09-11 00:14:00,14414000,29.87,15.00,815,5.85,false,false,false,true
2024-09-11 00:16:00,14416000,33.63,15.00,1673,6.91,false,false,false,false
2024-09-11 00:18:00,14418000,29.63,15.00,1550,6.34,false,false,false,false
2024-09-11 00:20:00,14420000,28.43,15.58,1613,7.51,false,false,false,false
2024-09-11 00:22:00,14422000,41.91,15.00,1760,7.42,false,false,true,false
